ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|33ea66dfdfa1021a7d99ba52dfcbfbbf|2022-03-27|09:17:56|1648365476|grocery_net|53.67|0|fraud_Paucek-Wiza|39.643449|-90.137033
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|74f974bfe6ffde1cd5725b6c459a3daf|2022-01-29|10:05:36|1643447136|gas_transport|57.51|0|fraud_Berge LLC|39.755988|-89.572132
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|9d2076e14732d265ad230f5d73e728f8|2022-01-13|11:13:30|1642068810|gas_transport|57.43|0|fraud_Bins-Rice|38.766871|-89.790819
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|5dffb96c4fae64e077dafce2fa1a01b1|2022-03-04|03:52:02|1646362322|grocery_net|69.47|0|fraud_Smitham-Schiller|38.700679|-90.940005
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|5876b6e6d255a2923b9e52a789e2f2e2|2022-03-24|03:44:38|1648089878|grocery_net|47.86|0|fraud_Stokes, Christiansen and Sipes|39.839830|-89.220471
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|9fac13283bd8301216b8c4ee49541f1b|2022-03-17|09:28:39|1647505719|grocery_net|96.05|0|fraud_McCullough Group|38.803108|-89.105115
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|9907c964d3fbda7678f5b515f8938f19|2022-02-11|09:05:18|1644566718|gas_transport|80.48|0|fraud_Greenholt, Jacobi and Gleason|39.717788|-89.527523
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|51554e61e85ecc219cb458c29e294d6c|2022-01-08|01:09:43|1641600583|gas_transport|48.11|0|fraud_Harber Inc|39.499566|-89.000078
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|e99ac445b3e7012b4f2b8e8eb4bd2136|2022-03-11|11:41:57|1646995317|grocery_net|59.31|0|fraud_Heller-Abshire|39.151018|-90.753754
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|850992ea71fea1a82240a48f70e76e6a|2022-02-11|08:19:33|1644563973|gas_transport|69.69|0|fraud_Kutch LLC|38.071446|-90.625097
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|ac6abcb8d3026a3639686c2986617ec6|2022-02-15|10:34:30|1644917670|gas_transport|42.04|0|fraud_Heller-Langosh|39.381054|-90.112231
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|0b57de8bfc7d1f21d5198eab49826d64|2022-03-12|09:11:06|1647072666|grocery_net|37.98|0|fraud_Dicki Ltd|38.862246|-90.627578
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|b4ec47e75b973f0c8a57e88d8c16a710|2022-01-10|11:50:06|1641811806|gas_transport|66.48|0|fraud_Jenkins, Hauck and Friesen|38.199655|-90.589578
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|99d39f73d59c68e58e4df14632e679e6|2022-01-04|09:40:38|1641285638|gas_transport|57.98|0|fraud_Bernhard Inc|39.671456|-89.883849
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|dd54244c252da6a6c0f915dbc9a45f3f|2022-03-09|11:30:43|1646821843|grocery_net|61.18|0|fraud_Jaskolski-Dibbert|39.071758|-90.365969
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|693b45b51df2bcddad99562b9a5521c7|2022-03-12|07:59:05|1647068345|grocery_net|72.99|0|fraud_Kling-Grant|39.313125|-89.053751
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|43c7d7c2d2982c8d46c2d2d6a3a6c921|2022-01-14|10:10:29|1642151429|gas_transport|69.67|0|fraud_Corwin-Collins|38.210287|-89.450539
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|f5695c1fa9ae610a2d029f410cc973fa|2022-01-01|01:09:47|1640995787|gas_transport|65.38|0|fraud_Huels-Hahn|38.062171|-90.070712
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|657d623e374baac294b3f4d884170072|2022-03-12|03:17:17|1647051437|grocery_net|72.94|0|fraud_Hills-Olson|38.590432|-90.065727
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|7f795b181ad44dee83e0c74fe48e30c2|2022-03-04|10:31:48|1646386308|grocery_net|57.82|0|fraud_Roob LLC|37.947028|-90.355251
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|77092742a94514145d851138522b523a|2022-03-04|00:35:36|1646350536|grocery_net|17.66|0|fraud_Spinka Inc|38.795528|-89.814792
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|a42e9b89ae7c0b0489c00a7d5cdf0d0c|2022-02-19|06:19:23|1645247963|gas_transport|68.15|0|fraud_Zieme, Bode and Dooley|38.618490|-90.043715
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|0f85fdfbb8b3e1a6f6c1cd0b5f04a3f7|2022-03-29|01:24:54|1648509894|grocery_pos|67.24|0|fraud_Kutch and Sons|39.623152|-89.560447
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|570505866530652eee6bb395bf296bab|2022-01-17|09:28:04|1642408084|gas_transport|57.79|0|fraud_Huels-Hahn|39.375640|-90.380796
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|ab213020b45b9e5e1dda1577f80b9c76|2022-02-05|01:34:17|1644021257|gas_transport|54.99|0|fraud_Bernhard Inc|39.313848|-90.381274
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|4e7836356832d043a331bd7887b6f710|2022-04-02|06:11:10|1648872670|grocery_pos|61.35|0|fraud_O'Keefe-Hudson|38.965904|-90.625383
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|30ff0a1b4c57235a8953ab0682f229c3|2022-01-29|02:49:15|1643420955|gas_transport|55.18|0|fraud_Bartoletti-Wunsch|38.607548|-89.726866
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|072098a54dada4caace8483f7c3337f3|2022-01-22|11:14:20|1642846460|gas_transport|54.64|0|fraud_Eichmann, Bogan and Rodriguez|39.169753|-90.365579
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|424db4283bf2a3fa2d96375e4fbae923|2022-03-26|10:31:46|1648287106|grocery_net|49.38|0|fraud_Spinka Inc|38.428464|-89.613005
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|534535a6e56e3785c268417648a2c470|2022-02-18|08:16:41|1645168601|gas_transport|69.64|0|fraud_Bernhard Inc|38.693812|-89.617662
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|4a9a80e03c84eaf9793a8aa083ec76c6|2022-03-14|04:37:54|1647229074|grocery_net|42.86|0|fraud_Murray Ltd|38.395925|-90.881289
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|5c20b15382deb9a9d5757f0991e91eb1|2022-02-25|00:17:04|1645744624|gas_transport|44.88|0|fraud_Huels-Hahn|39.685882|-90.009608
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|0e037af3191ab78901bed2738d683c40|2022-01-30|09:27:09|1643531229|gas_transport|46.00|0|fraud_Zieme, Bode and Dooley|38.057607|-88.993889
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|0765fef99b4e5fe2223c4ae36ddbf1ce|2022-02-26|03:51:43|1645843903|gas_transport|49.13|0|fraud_Raynor, Feest and Miller|39.098237|-89.875465
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|b4bd80bc16b17ec74325a0597a6117cd|2022-03-26|01:30:17|1648254617|grocery_net|42.17|0|fraud_Cummings Group|38.526780|-90.641169
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|0e0d5d82ac79e159f1639a02d36fdf16|2022-03-29|06:13:20|1648527200|grocery_pos|67.19|0|fraud_Rowe, Batz and Goodwin|39.767418|-90.101308
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|6933843e07c02e0ecfa7f361aac8c252|2022-01-04|02:51:46|1641261106|gas_transport|77.13|0|fraud_Streich, Hansen and Veum|39.440497|-90.552376
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|ca8cf5d4523da1bfe72046d9f1113519|2022-03-02|02:22:42|1646184162|gas_transport|40.27|0|fraud_Cummings LLC|38.900464|-89.372929
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|4dfd4740c1c88823c2450dabad193064|2022-03-12|11:07:59|1647079679|grocery_net|72.54|0|fraud_Kemmer-Reinger|39.295131|-90.781567
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|ce0e818833c46c1effcef0045c7d77ea|2022-02-05|06:33:45|1644039225|gas_transport|55.74|0|fraud_Prohaska-Murray|39.326464|-89.480063
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|88aaacb3e0dd3e85a3a1c5675215b019|2022-03-12|04:54:16|1647057256|grocery_net|56.34|0|fraud_Skiles-Ankunding|38.145547|-89.866713
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|6c837bf98adf10a07c917d6b8d848b0d|2022-01-19|02:50:27|1642557027|gas_transport|39.27|0|fraud_Luettgen PLC|39.685288|-90.072282
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|48a6920919a89f1cc29a3ce6655d2a72|2022-01-14|03:16:17|1642126577|gas_transport|56.68|0|fraud_Raynor, Reinger and Hagenes|38.464026|-89.944948
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|b4c8ef576401e010c692d26022f9a851|2022-03-25|09:50:57|1648198257|grocery_net|60.86|0|fraud_Heller-Abshire|39.658531|-89.911822
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|2eb3897b68a07f639da228cc13e4793f|2022-02-04|02:09:23|1643936963|gas_transport|46.37|0|fraud_Parisian and Sons|39.474399|-89.713473
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|3a8ae9a69e73d2c53a258c529ea0e16d|2022-02-18|00:07:59|1645139279|gas_transport|70.34|0|fraud_Lind, Huel and McClure|38.442793|-90.377454
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|bd2efbff066d67d83364859b45f918ec|2022-02-12|05:51:43|1644641503|gas_transport|42.44|0|fraud_Lind, Huel and McClure|39.159162|-90.387283
